1.760148537463590524e-08 6.572374008795658917e-02 5.576035587900490142e+00 5.568965174792317896e+00 1.688281896699936890e+00 1.697786069992760716e+00 6.868465287060447899e+00 6.867096149528701510e+00
8.123458006356255354e-10 1.077012651399610471e-01 3.559872855357301358e+00 3.534048109502045509e+00 9.652123092319433439e-01 9.986725464444634603e-01 3.407787639127193291e+00 3.381386609095422990e+00
1.119492437039767853e-09 9.982408134242923281e-02 4.525599746661232103e+00 4.576369131741786944e+00 2.481475128680064923e+00 2.483425552945931258e+00 5.812422940690245454e+00 5.854213557066611173e+00
3.270131623607966718e-08 3.823878439922240996e-02 5.726333984500189267e+00 5.749143785382344163e+00 1.397032965298995677e+00 1.402662328699087135e+00 6.723377185756389984e+00 6.747342900659242027e+00
9.558639159681985832e-10 3.438511496326882022e-02 1.399890218592048763e+00 1.390773994621005372e+00 2.066048030446606010e+00 2.067681210071100395e+00 3.196507808424288832e+00 3.196165621901130738e+00
6.880439862872440998e-10 3.527305680220318290e-02 1.884787205550853439e+00 1.914199902525865582e+00 2.207939679206424533e+00 2.220041339476078512e+00 3.491977755369622738e+00 3.515090671301583036e+00
2.083850354171583605e-09 6.070428385591760539e-02 2.833115031130356343e+00 2.840315469309899310e+00 2.874039287202859505e+00 2.877868998578140047e+00 3.726993521976066148e+00 3.740535190493506690e+00
5.507319640419866551e-09 3.104422157382425579e-02 1.828463937153682162e+00 1.834557227890778464e+00 4.449699026063779206e-01 4.438904856481398209e-01 1.731239150924517745e+00 1.736276890747025847e+00
5.576232095508552514e-09 3.158299671240989703e-02 5.690593822458980267e-01 5.684875670431076555e-01 6.431150281003811253e-01 6.384461073824720945e-01 9.024397820758680577e-01 8.985269213911801778e-01
2.813902184406900423e-10 6.693891915626455635e-02 1.764231792989906733e+00 1.783749876470958062e+00 6.983512236739168877e-01 6.964366915519089041e-01 1.965714808714946971e+00 1.982590124745286841e+00
2.930271101181915771e-09 6.758396782174998230e-02 3.012768356059408514e+00 3.010131749504217247e+00 3.583852907116887199e+00 3.583000354767055917e+00 5.027502610502276426e+00 5.036895051829040071e+00
7.281580245508319600e-09 8.370064714460681565e-02 4.258768422463954373e+00 4.245994652167796701e+00 1.473366969960975048e+00 1.498880220140887953e+00 4.817945455340547412e+00 4.815361150168569360e+00
1.226184652296904198e-09 1.317502066119254078e-01 5.066149650764418588e+00 5.086261610774407416e+00 5.111399728067659076e+00 5.142601153421065163e+00 7.127625821523094096e+00 7.164214086479684163e+00
1.387990934244598822e-09 9.220537992319215170e-02 5.445151191522171530e+00 5.440355224560939007e+00 2.156445733922095265e+00 2.135142106585095512e+00 6.936233424595208419e+00 6.921984561908639755e+00
3.888393369765576156e-09 6.782247833407853421e-02 1.191547528804820510e+00 1.220420673833539915e+00 2.917666262833114033e+00 2.955069068151455980e+00 3.668440883801677099e+00 3.708712008143379535e+00
7.112330791762341991e-10 2.606495613521329635e-01 3.304725661286821659e+00 3.242088984716622324e+00 5.820105859244529611e+00 5.688223740445867982e+00 7.901250765963348854e+00 7.790483741929977057e+00
3.520348481835929230e-10 8.222610796912477316e-02 1.005412806366017930e+00 9.938710686382996595e-01 1.286477329962310234e+00 1.280610853283790984e+00 1.429157535224345077e+00 1.408083989658731161e+00
3.637225724900314462e-08 1.128570476828346103e-01 2.878289190969077982e+00 2.884520863296673898e+00 5.050123105435316617e+00 5.067865334851129333e+00 7.224694993440318846e+00 7.237720915504380237e+00
5.397237662243701547e-07 2.984819158445976839e-02 4.514758661693479169e+00 4.527470222391047017e+00 1.972533606033117781e+00 1.983761789349051563e+00 6.297188614233265369e+00 6.312960986792846008e+00
2.709135319055819086e-08 8.110539098919250511e-02 4.698862425895728556e+00 4.717929637393647013e+00 5.880565726728707254e+00 5.887665762489715071e+00 1.026098794582684981e+01 1.028421155859784619e+01
6.091549694525783669e-09 1.212418758570758814e-01 2.999891660908526880e+00 3.059717790468956977e+00 5.934234764901749948e+00 5.904739440247253057e+00 5.609976946367318362e+00 5.599771254578039148e+00
5.071292901329013993e-09 7.656534913482451743e-02 3.206247017580791780e+00 3.215808434946637373e+00 5.227917164444379594e+00 5.270079472866274095e+00 5.733059371685020444e+00 5.768848204370253363e+00
3.279866256327387619e-09 1.688870583014502602e-02 6.850684748994728679e-01 6.936985907943746810e-01 2.170322377750280862e-01 2.075500359378455451e-01 6.784628433030588379e-01 6.837273211386023508e-01
1.264591778531496893e-09 4.158071116448032456e-02 1.585342680036597507e+00 1.593085048119419644e+00 3.223287066178587068e+00 3.212786044555866471e+00 3.900664424499237892e+00 3.896164809931702777e+00
1.487108586712241007e-08 4.732436015819249664e-02 1.696052703003196216e+00 1.715871388388869212e+00 6.319018054027751852e-01 6.069886378283518846e-01 1.510908744196956865e+00 1.515733120166479209e+00
9.792405542509806272e-10 1.837681063459505743e-02 1.083204422088910990e+00 1.089093360227974427e+00 3.868369363129898209e-01 3.964735717284268990e-01 1.438442987763521863e+00 1.445178695847935790e+00
1.361301341819176566e-09 1.454005058086377811e-01 6.974012336561055125e-01 6.607215795880274634e-01 2.261392904056940267e+00 2.229155124685030298e+00 2.227745048983242437e+00 2.171661219164010781e+00
4.896942723303372418e-10 7.850289463343528007e-02 1.671424674682338907e+00 1.699501454111348231e+00 2.078714401837820969e+00 2.057382912112130313e+00 3.073178452587365772e+00 3.073973808347238101e+00
4.653947694146105705e-10 5.408798586282553139e-02 1.686273839250608697e+00 1.688205560543348804e+00 1.975681545678046547e+00 1.996821952227134211e+00 3.255336942841365655e+00 3.270398761594683901e+00
4.025898667133559023e-09 8.072813398021189135e-02 5.148385280194630376e+00 5.146630581310319030e+00 6.814266206817684690e+00 6.825155825981039648e+00 9.586304229100983676e+00 9.606606013246562270e+00
9.127955615262243955e-10 8.463244700814383237e-02 2.483049389027228493e+00 2.465912823719302427e+00 4.913667091708033396e+00 4.900410445716038232e+00 6.369203419652943232e+00 6.356572345187234241e+00
4.753969580564267525e-09 3.622600856703561689e-02 2.447329508478655491e+00 2.461729259054206143e+00 5.524186072336114695e-01 5.519357371663613510e-01 2.720824178614250854e+00 2.733641541371542694e+00
4.132240690000785681e-10 5.262828125493510673e-02 1.498216613116613249e+00 1.493583777759336595e+00 2.173556846772802587e+00 2.203434759335645143e+00 3.243381006171560887e+00 3.264709833694205088e+00
7.018429896064386416e-10 7.927536528070067146e-02 2.221481004752367205e+00 2.200597575914279513e+00 2.451702240336000038e+00 2.431169781536302033e+00 3.667820457230514641e+00 3.635941985338711380e+00
3.044827750346511156e-09 3.499222409590876243e-02 1.881557939023641879e+00 1.884684564741404778e+00 6.928182196018420669e+00 6.946239221986932222e+00 7.205407230824381948e+00 7.228331459502054912e+00
2.417532744398750776e-08 2.322226396610184429e-02 1.871719597355693931e+00 1.877069019347313628e+00 4.115134744658952015e-01 4.154858637871613469e-01 1.813580950059462626e+00 1.820406224197540501e+00
1.593964229728481861e-09 4.883646449602779827e-02 3.998913687876260781e+00 4.019031900963960346e+00 5.204572399803924831e+00 5.219825512572953130e+00 9.180429601939172457e+00 9.204675713863528230e+00
1.688745726776796226e-09 9.404279851376484700e-02 3.258406746994456427e+00 3.270490922044087867e+00 6.323907227463964276e+00 6.271694935627032841e+00 8.385328646971972333e+00 8.337002484960358117e+00
3.467116637603655946e-09 7.244739913857145552e-02 2.592627671043423288e+00 2.589582380824431151e+00 4.348950284323373161e+00 4.363140282944113935e+00 3.629708363707027985e+00 3.640223591680271653e+00
1.622518156572318028e-08 1.960877291432464378e-02 2.334791900990218050e+00 2.330785773401789385e+00 8.086402112389858843e-01 8.087778066131735555e-01 2.943908120472108703e+00 2.941067871995209249e+00
5.985509835682717584e-10 8.620112279654869314e-02 2.669953444403780018e+00 2.714012426818338763e+00 6.750878017848625845e+00 6.804745816598060770e+00 8.158878522959900792e+00 8.222183857067067336e+00
6.603871567985126198e-10 5.957284432468519519e-02 2.874956888588158233e+00 2.891804406708944786e+00 4.226777683755080339e+00 4.243157523847828294e+00 6.136380711145187128e+00 6.162158121676955425e+00
1.608736760567640919e-09 1.439841321696538022e-02 1.277313368908971292e+00 1.272181511654848718e+00 5.169753246182977602e-01 5.138782606018384991e-01 1.638785742171761761e+00 1.634719429778819233e+00
2.847344126394958920e-09 6.935189285261883496e-02 3.379265473872113290e+00 3.361893625407376351e+00 2.185499527851805901e+00 2.199727068271684960e+00 3.666841928455238264e+00 3.649923043084466912e+00
1.014519595012059924e-08 7.205958600463606423e-02 2.305749199556422102e+00 2.296927006481608302e+00 5.828303748338074186e+00 5.847963614411975541e+00 7.405141168121529560e+00 7.419796933757888624e+00
1.219742088876557178e-09 6.063182694815311136e-02 2.089940227230808301e+00 2.120071271107934585e+00 2.626894682562708194e+00 2.649464814140626956e+00 4.396588399417232118e+00 4.423676814019296799e+00
4.466860121993791622e-09 1.022988468366414355e-01 3.943535031079807851e+00 3.924444112815638430e+00 6.964229603863310913e+00 6.949830182089217878e+00 7.237290953721693398e+00 7.219028945888844362e+00
2.906727664642077741e-08 4.326458579966633439e-02 3.786603820476261983e+00 3.786879984476450023e+00 1.600039087650134251e+00 1.597526256300289438e+00 5.248775479322185689e+00 5.249108566744277837e+00
3.248055311273381733e-09 5.568402692426974859e-02 3.117181216962133128e+00 3.103081040537642998e+00 4.980977104004897349e+00 4.952885612249131597e+00 6.940636977413979558e+00 6.913453180411830878e+00
5.715639510817860367e-10 5.746143529539587957e-02 1.617148400530055596e+00 1.627044787960518102e+00 2.665708609224195502e+00 2.665601639948242951e+00 2.509724591537701333e+00 2.520073772873167250e+00
6.898130281903219388e-10 6.306937178922519815e-02 2.460621366269742705e+00 2.458816936544057974e+00 3.382299245984671909e+00 3.390740330033412242e+00 5.677455210707512911e+00 5.668993279966288767e+00
1.655878711569146356e-08 4.488798118037577722e-02 3.714473096299008237e+00 3.714367564870669547e+00 5.091844959390410708e+00 5.090850138934537306e+00 7.466214222433306347e+00 7.472849173901966680e+00
1.048748928494406704e-09 9.709251154598401434e-02 3.408268832600235942e+00 3.356413254622167663e+00 3.847654914721033048e+00 3.818373129153928680e+00 4.755861170736801036e+00 4.692068548208343515e+00
2.959489015349808001e-09 9.981674498551286467e-02 2.778469983154867595e+00 2.795354184758786609e+00 5.176701223165061094e+00 5.213136434567771538e+00 6.831476091703517106e+00 6.868459523508175124e+00
3.126882824737356850e-08 4.248378050843467507e-02 2.433306165984186809e+00 2.444350126342241580e+00 7.515844727587661644e-01 7.656810880719591150e-01 2.909572494851983215e+00 2.923671252489589811e+00
5.550472301946061580e-10 7.996563550909044360e-02 2.572348572770440267e+00 2.568659886353179544e+00 4.779997213832976044e+00 4.830053837044876452e+00 6.442082026661179128e+00 6.474163668083551926e+00
4.106611802217066866e-09 2.719923447305189895e-02 2.102670218698876603e+00 2.112550109793611242e+00 5.944659418198494638e-01 6.002091130250265527e-01 2.557667122237853530e+00 2.567009880023794377e+00
4.257834514940890419e-09 6.368200933153775334e-02 2.647594434123304197e+00 2.639478880940535177e+00 2.605370825326843498e+00 2.607107739433206728e+00 3.564239956729152059e+00 3.569732606444691925e+00
3.232861405910192213e-09 4.107974178886448779e-01 8.400289355428800064e+00 8.678946502807878716e+00 2.211597091257874848e+00 2.437108167782647605e+00 1.042849183892485598e+01 1.073870116801184338e+01
1.476066826423750583e-09 6.120781314054790645e-02 2.658178252296121702e+00 2.643715296840000395e+00 1.499362873564050291e+00 1.479648993329138795e+00 3.859370344644291961e+00 3.841781027849858976e+00
4.158346144137549035e-10 7.044020718590621177e-02 2.673138096211611803e+00 2.657274727828762284e+00 4.585894589658829013e+00 4.607874980782420415e+00 4.248505590448910851e+00 4.266991112118422969e+00
1.401189237823204779e-08 3.814953944383492335e-02 1.922850480643128135e+00 1.934469552309162621e+00 8.036381835519210703e-01 8.116421451010836785e-01 2.670544577467144798e+00 2.683323949742784986e+00
5.251551808195045916e-10 1.453907249098625731e-01 2.787543673477338224e+00 2.792945533507829481e+00 3.650488443001720817e+00 3.650071022316368818e+00 5.472281141124676118e+00 5.477717180021011600e+00
3.724015600831055594e-08 2.352637598384487230e-02 3.946860608926285430e+00 3.950609283547275030e+00 1.672353050818299103e+00 1.677447106090242723e+00 4.919333884596130524e+00 4.924031200714695800e+00
1.035164662798974515e-09 5.804235990667029610e-02 1.523750365239586513e+00 1.548703311229589596e+00 4.070126856424659323e+00 4.107040511438853514e+00 4.174159426343116763e+00 4.216510369335456865e+00
4.772312491759158352e-10 7.045175741911725853e-02 1.717920939297778782e+00 1.704734223586469533e+00 4.642405318928993552e+00 4.605294597210655816e+00 5.389838510430999818e+00 5.346153052807890660e+00
6.138061947438438364e-09 1.158271816707329982e-01 4.062354206049616501e+00 4.100881551644118161e+00 3.805173527749643902e+00 3.837057725220993198e+00 7.211928602190986304e+00 7.265329488230046096e+00
3.133068767057926926e-09 6.123703557390482860e-02 3.922433044764831678e+00 3.922779080620887093e+00 1.907211609913501693e+00 1.919486539602358599e+00 4.871694818301242513e+00 4.877709333257037372e+00
9.226538752012977979e-08 1.727971258204841765e-01 4.846898780456585065e+00 4.909434540959875193e+00 1.587944855069985728e+00 1.539372227508037705e+00 4.481735281797869064e+00 4.517948850763841229e+00
1.724356203513523382e-10 3.544544614272475500e-03 1.335919137549848867e-01 1.348261563805274454e-01 2.510330814472640920e-02 2.546127863351750273e-02 1.490430983735298864e-01 1.501824526238083324e-01
5.633820406634031540e-09 7.352968519310662532e-02 2.136119398408488301e+00 2.136153897327665252e+00 2.466132856681519492e+00 2.479567371152217259e+00 3.321134440045236058e+00 3.325067227702120931e+00
5.673663463280551508e-10 6.206386280240842185e-02 1.265982342291069207e+00 1.267261296310871366e+00 1.640536987247116940e+00 1.639382816377995100e+00 2.279023387113018551e+00 2.277181734762936838e+00
6.952171769921905070e-10 8.611962105227198572e-02 4.584155852726097713e+00 4.565609289774959834e+00 6.827600986226621593e+00 6.816262942435519889e+00 1.015396591173056962e+01 1.014907674711236218e+01
8.790837927196276375e-10 3.668864776258122518e-02 1.936354515047278957e+00 1.942158132446569319e+00 3.781324505078861975e+00 3.795933016962254047e+00 3.949428918883691519e+00 3.961040132099213018e+00
3.605793337038217989e-09 1.802551659729994399e-02 1.564583644721547095e+00 1.562066757360655256e+00 5.391540233982707875e-01 5.371326493124801704e-01 1.941170448286282157e+00 1.937989726656247358e+00
9.014736501355400735e-10 8.656507144035593959e-02 2.546103878726196257e+00 2.519527602251007359e+00 4.875484494303106153e+00 4.886624844883360019e+00 6.203283077003882262e+00 6.202095474930588104e+00
8.669548129143257456e-10 8.563828460664113518e-02 4.043847135458736197e+00 4.048489962575481549e+00 5.493801281236040168e+00 5.535369330982342184e+00 8.908335584235938853e+00 8.947275261538772284e+00
5.556699184996366238e-09 1.462231582499595728e-01 2.423686624552625180e+00 2.338357089106659181e+00 2.811686340083563884e+00 2.737683189075730272e+00 4.547001126339501376e+00 4.447647091378003736e+00
4.373144385371442609e-09 1.688947426532026730e-02 1.696529775937617668e+00 1.705541882742182658e+00 7.645886643805879235e-01 7.629522074996005765e-01 1.420377294590968287e+00 1.429432440077284427e+00
4.637758097782213214e-10 5.441509660104902613e-02 1.282302183233393844e+00 1.297838460058061028e+00 2.620586673880748396e+00 2.643434431950823171e+00 3.366231241831074250e+00 3.388760583242887314e+00
1.358802182842950586e-09 6.827296330268022018e-02 1.309675556722293077e+00 1.322675221889052510e+00 1.259136462511290411e+00 1.279968737923468547e+00 1.075899750325012727e+00 1.109282966696434558e+00
4.486772186786342358e-09 1.057995264984830791e-01 2.290128921086100000e+00 2.259514004757849470e+00 2.436648541905253484e+00 2.447723393338470999e+00 3.205338942842811178e+00 3.184616367416825522e+00
1.336688092977422174e-09 6.724680549241755789e-02 4.692631721035918524e+00 4.740215326794284145e+00 7.736325212915975413e+00 7.740506462459631365e+00 9.817329478582241364e+00 9.839047597122931421e+00
6.464798093024643420e-10 5.875308229693790296e-02 2.501288784499828388e+00 2.531561184240498363e+00 4.221752444449405672e+00 4.238599308064212146e+00 5.789378133341671173e+00 5.818592648205667572e+00
7.856596103564117296e-10 3.530309707626201610e-02 3.496862864179431707e+00 3.513373736024239413e+00 4.181895563067624444e+00 4.194092213602128361e+00 6.289555989939359826e+00 6.307847677097030648e+00
2.486952018020322580e-09 5.338968903009164851e-02 2.003495316318352426e+00 2.006995029970223943e+00 5.616335495154344493e+00 5.616822805555611531e+00 7.152667239226691898e+00 7.155528339237811508e+00
4.780736320213366194e-09 3.336680921168599240e-02 4.458849019606754283e+00 4.483528872581401536e+00 1.367418137294738489e+00 1.384749494983250617e+00 5.441910818336491040e+00 5.467471305127535430e+00
5.956135593456648886e-09 1.390143695792911416e-01 4.188434184563102569e+00 4.146209208037576310e+00 7.906861296393787875e+00 7.838875254172402940e+00 1.053473655999973246e+01 1.048134938335058308e+01
2.732256103749803929e-09 4.956053243681279863e-02 1.796781966934185570e+00 1.812212862654518419e+00 2.561527161790518647e+00 2.565942485521170102e+00 3.684953801146939156e+00 3.695158558594271003e+00
3.530458988065908538e-08 1.153789499738981789e-01 4.156393776366768655e+00 4.157437433652802383e+00 7.335434203524085817e+00 7.313016963237541468e+00 1.000885113437246332e+01 1.001326513403646956e+01
5.922047148964359283e-09 6.894693575389125584e-02 1.819732321908176687e+00 1.818229589055598838e+00 3.182584229716228563e+00 3.194751328765194298e+00 3.147739809294699764e+00 3.147355904110209490e+00
1.698795874547284562e-09 3.303291609653789124e-02 4.451244500942549642e+00 4.456222407182382383e+00 2.488227834388657911e+00 2.488941074441647139e+00 6.283022438472960935e+00 6.289122953278557304e+00
2.179454931755511968e-09 1.223363764967597134e-02 8.137976825220832877e-01 8.182368852868423525e-01 1.526859891589474050e-01 1.538053940173302880e-01 8.946458361570619466e-01 8.986744569390301418e-01
6.160826109459021764e-10 5.953898143924652581e-02 1.387243047763335513e+00 1.399515492381391057e+00 2.220174651158592916e+00 2.203690833222425649e+00 2.374440003362305429e+00 2.369010468821498794e+00
4.895504178284457921e-09 3.945414802047845365e-02 3.507029571694115333e+00 3.497729333150014330e+00 1.133382820392212498e+00 1.128881227230266182e+00 4.480590628595728653e+00 4.473466091756521656e+00
2.220031041425066672e-09 1.872776305565240773e-01 2.041519549123994359e+00 2.017714244456814576e+00 2.366936895244849737e+00 2.423985197509369804e+00 2.631441000082647363e+00 2.658432754347756610e+00
1.155175571426690153e-09 3.961655888226714439e-02 2.569352346527066899e+00 2.566518813641319952e+00 2.574425883480616850e+00 2.572120174058332598e+00 4.579070448599038556e+00 4.575249505837376773e+00
3.160079788668512809e-09 6.075715054216628691e-02 1.890780431187142119e+00 1.885872449607658874e+00 3.224367540318401559e+00 3.230036305257324880e+00 4.214150078085573625e+00 4.212781211683950033e+00
1.305035842392228118e-08 4.679097361084304935e-02 4.669967505316560796e+00 4.674096945689673710e+00 1.084178105600184683e+00 1.089061894691315535e+00 5.381007860154632283e+00 5.386377038949176743e+00
6.034772701070274383e-09 8.757021145308274690e-02 2.446261238711604946e+00 2.436671746763228175e+00 2.288949196888527382e+00 2.270657153616843171e+00 4.433410574298942031e+00 4.420353617704272153e+00
7.030674549355901013e-10 1.120581717973564845e-01 1.899092777772283247e+00 1.908505358219949599e+00 7.090589432320439478e+00 7.086099042761412115e+00 6.798690304609838364e+00 6.800304781611404614e+00
2.297637383846850434e-09 4.422263466844002233e-02 1.435473542127134960e+00 1.427716185708035823e+00 1.962860758706841624e+00 1.975417730128583793e+00 1.903813238244361106e+00 1.910088665637403205e+00
9.347497629557287788e-10 2.787269936088308808e-02 1.025049009993326266e+00 1.035087547740920488e+00 2.595037329161866246e+00 2.600838410883890894e+00 2.940505580711004985e+00 2.948651887732263610e+00
1.383783932143932914e-09 7.061889463726565841e-02 9.929020440008182735e-01 9.815755668782953913e-01 2.772921409732524101e+00 2.745877164905416556e+00 3.096041020839186420e+00 3.087365685362932766e+00
7.002008413986393112e-09 4.497863490267371700e-02 1.524595800890765851e+00 1.540768155990640098e+00 1.378350468491379210e+00 1.401116302892435828e+00 2.508482216381049401e+00 2.533068263934332265e+00
3.015308576275413205e-09 8.103760820462821424e-02 1.636806020405487061e+00 1.664674146495960683e+00 4.657080151408385937e+00 4.658481573853666902e+00 5.543716876852076147e+00 5.545892240999512168e+00
8.439972796989541949e-10 7.923262594497298972e-02 1.286167699404182629e+00 1.300905441429694775e+00 2.247840148624073553e+00 2.290947510716956792e+00 2.247809118357168234e+00 2.297614787838179407e+00
9.755548451325284588e-09 5.470711799239776074e-02 3.836250529212031690e+00 3.825409029301314323e+00 7.592671161880154562e-01 7.610005527168784978e-01 4.372179753433229621e+00 4.362752998323311537e+00
1.754394535238576689e-09 9.729678348434926682e-02 2.951438000327102795e+00 2.982507895292108913e+00 8.428931019419538373e+00 8.440401097523466234e+00 7.106455996722178980e+00 7.127223269605141631e+00
2.222670151921247052e-10 4.638788564105033457e-02 1.581052151763143065e+00 1.555607310904617568e+00 1.629268984048667823e+00 1.608179498845374145e+00 2.891998838478161193e+00 2.864880763869960933e+00
1.418434753394615041e-08 7.648816102648656190e-02 6.482766967699639116e-01 6.418977492816527741e-01 3.983791129620893656e+00 4.026868210892796007e+00 3.671900646395530821e+00 3.716903459111365216e+00
5.759436779182179188e-09 1.889219826733815749e-02 3.153303669057130776e+00 3.153593330215469948e+00 7.936378255471423504e-01 7.917678453554246598e-01 3.744459355910448650e+00 3.744608136624022698e+00
1.277722006628220195e-09 4.239754622619339164e-02 8.384420904836171751e-01 8.435439957601690297e-01 1.097462227840109605e+00 1.115504173049542302e+00 1.603973504718842369e+00 1.617809526570913814e+00
9.152316052974991957e-10 4.939316168672796409e-02 1.114196182822488668e+00 1.107187042785225284e+00 1.731299478077535703e+00 1.717520516258961294e+00 2.674405025183788531e+00 2.659690996241747651e+00
9.929867532120759275e-08 7.526644276228876274e-02 1.659394944519972714e+00 1.649206348633814656e+00 4.313436155330178323e+00 4.284495776179249482e+00 4.778714009204476199e+00 4.746681549941122569e+00
3.818864360948068373e-10 1.643187131082417957e-02 1.121834967929664861e+00 1.124791639782085628e+00 1.679329736272526130e+00 1.676459617646433031e+00 2.555161677135757259e+00 2.552284797685456130e+00
6.163369684466158239e-10 5.895256953436393832e-02 4.205023575666232971e-01 4.266414193992554282e-01 1.532857525107991004e+00 1.517271635377010597e+00 1.667344243058284547e+00 1.654771404446140792e+00
